,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,img_seg_path,str_code,Unnamed: 0.1,Unnamed: 0,year,month,day,hour,minute,path_dyamond,UTC
867,867.0,867.0,867,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-03.nc,2016-8-7-1-30,290,290,2016,8,7,1,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000069840,17020.03
868,868.0,868.0,868,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-35.nc,2016-8-7-17-30,322,322,2016,8,7,17,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000077520,17020.35
869,869.0,869.0,869,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-05.nc,2016-8-7-2-30,292,292,2016,8,7,2,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000070320,17020.05
870,870.0,870.0,870,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-22.nc,2016-8-7-11-0,309,309,2016,8,7,11,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000074400,17020.22
871,871.0,871.0,871,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-38.nc,2016-8-7-19-0,325,325,2016,8,7,19,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000078240,17020.38
872,872.0,872.0,872,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-30.nc,2016-8-7-15-0,317,317,2016,8,7,15,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000076320,17020.3
873,873.0,873.0,873,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-02.nc,2016-8-7-1-0,289,289,2016,8,7,1,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000069600,17020.02
874,874.0,874.0,874,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-33.nc,2016-8-7-16-30,320,320,2016,8,7,16,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000077040,17020.33
875,875.0,875.0,875,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-19.nc,2016-8-7-9-30,306,306,2016,8,7,9,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000073680,17020.19
876,876.0,876.0,876,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-21.nc,2016-8-7-10-30,308,308,2016,8,7,10,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000074160,17020.21
877,877.0,877.0,877,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-23.nc,2016-8-7-11-30,310,310,2016,8,7,11,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000074640,17020.23
878,878.0,878.0,878,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-17.nc,2016-8-7-8-30,304,304,2016,8,7,8,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000073200,17020.17
879,879.0,879.0,879,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-20.nc,2016-8-7-10-0,307,307,2016,8,7,10,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000073920,17020.2
880,880.0,880.0,880,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-09.nc,2016-8-7-4-30,296,296,2016,8,7,4,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000071280,17020.09
881,881.0,881.0,881,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-42.nc,2016-8-7-21-0,329,329,2016,8,7,21,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000079200,17020.42
882,882.0,882.0,882,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-43.nc,2016-8-7-21-30,330,330,2016,8,7,21,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000079440,17020.43
883,883.0,883.0,883,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-18.nc,2016-8-7-9-0,305,305,2016,8,7,9,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000073440,17020.18
884,884.0,884.0,884,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-41.nc,2016-8-7-20-30,328,328,2016,8,7,20,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000078960,17020.41
885,885.0,885.0,885,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-34.nc,2016-8-7-17-0,321,321,2016,8,7,17,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000077280,17020.34
886,886.0,886.0,886,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-31.nc,2016-8-7-15-30,318,318,2016,8,7,15,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000076560,17020.31
887,887.0,887.0,887,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-36.nc,2016-8-7-18-0,323,323,2016,8,7,18,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000077760,17020.36
888,888.0,888.0,888,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-40.nc,2016-8-7-20-0,327,327,2016,8,7,20,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000078720,17020.4
889,889.0,889.0,889,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-07.nc,2016-8-7-3-30,294,294,2016,8,7,3,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000070800,17020.07
890,890.0,890.0,890,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-01.nc,2016-8-7-0-30,288,288,2016,8,7,0,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000069360,17020.01
891,891.0,891.0,891,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-44.nc,2016-8-7-22-0,331,331,2016,8,7,22,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000079680,17020.44
892,892.0,892.0,892,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-29.nc,2016-8-7-14-30,316,316,2016,8,7,14,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000076080,17020.29
893,893.0,893.0,893,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-11.nc,2016-8-7-5-30,298,298,2016,8,7,5,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000071760,17020.11
894,894.0,894.0,894,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-13.nc,2016-8-7-6-30,300,300,2016,8,7,6,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000072480,17020.13
895,895.0,895.0,895,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-14.nc,2016-8-7-7-0,301,301,2016,8,7,7,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000072480,17020.14
896,896.0,896.0,896,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-37.nc,2016-8-7-18-30,324,324,2016,8,7,18,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000078000,17020.37
897,897.0,897.0,897,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-48.nc,2016-8-8-0-0,335,335,2016,8,8,0,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000080640,17020.48
898,898.0,898.0,898,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-15.nc,2016-8-7-7-30,302,302,2016,8,7,7,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000072720,17020.15
899,899.0,899.0,899,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-24.nc,2016-8-7-12-0,311,311,2016,8,7,12,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000074880,17020.24
900,900.0,900.0,900,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-46.nc,2016-8-7-23-0,333,333,2016,8,7,23,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000080160,17020.46
901,901.0,901.0,901,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-32.nc,2016-8-7-16-0,319,319,2016,8,7,16,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000076800,17020.32
902,902.0,902.0,902,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-04.nc,2016-8-7-2-0,291,291,2016,8,7,2,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000070080,17020.04
903,903.0,903.0,903,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-28.nc,2016-8-7-14-0,315,315,2016,8,7,14,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000075840,17020.28
904,904.0,904.0,904,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-10.nc,2016-8-7-5-0,297,297,2016,8,7,5,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000071520,17020.1
905,905.0,905.0,905,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-45.nc,2016-8-7-22-30,332,332,2016,8,7,22,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000079920,17020.45
906,906.0,906.0,906,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-47.nc,2016-8-7-23-30,334,334,2016,8,7,23,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000080400,17020.47
907,907.0,907.0,907,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-25.nc,2016-8-7-12-30,312,312,2016,8,7,12,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000075120,17020.25
908,908.0,908.0,908,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-12.nc,2016-8-7-6-0,299,299,2016,8,7,6,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000072000,17020.12
909,909.0,909.0,909,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_07/ImageSegTOOCAN_20160807-16.nc,2016-8-7-8-0,303,303,2016,8,7,8,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000072960,17020.16
910,910.0,910.0,910,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-30.nc,2016-9-5-15-0,1709,1709,2016,9,5,15,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000410400,17049.3
911,911.0,911.0,911,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-36.nc,2016-9-5-18-0,1715,1715,2016,9,5,18,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000411840,17049.36
912,912.0,912.0,912,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-17.nc,2016-9-5-8-30,1696,1696,2016,9,5,8,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000407280,17049.17
913,913.0,913.0,913,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-32.nc,2016-9-5-16-0,1711,1711,2016,9,5,16,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000410880,17049.32
914,914.0,914.0,914,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-05.nc,2016-9-5-2-30,1684,1684,2016,9,5,2,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000404400,17049.05
915,915.0,915.0,915,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-09.nc,2016-9-5-4-30,1688,1688,2016,9,5,4,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000405360,17049.09
916,916.0,916.0,916,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-18.nc,2016-9-5-9-0,1697,1697,2016,9,5,9,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000407520,17049.18
917,917.0,917.0,917,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-25.nc,2016-9-5-12-30,1704,1704,2016,9,5,12,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000409200,17049.25
918,918.0,918.0,918,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-22.nc,2016-9-5-11-0,1701,1701,2016,9,5,11,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000408480,17049.22
919,919.0,919.0,919,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-38.nc,2016-9-5-19-0,1717,1717,2016,9,5,19,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000412320,17049.38
920,920.0,920.0,920,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-33.nc,2016-9-5-16-30,1712,1712,2016,9,5,16,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000411120,17049.33
921,921.0,921.0,921,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-21.nc,2016-9-5-10-30,1700,1700,2016,9,5,10,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000408240,17049.21
922,922.0,922.0,922,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-01.nc,2016-9-5-0-30,1680,1680,2016,9,5,0,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000403440,17049.01
923,923.0,923.0,923,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-02.nc,2016-9-5-1-0,1681,1681,2016,9,5,1,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000403680,17049.02
924,924.0,924.0,924,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-10.nc,2016-9-5-5-0,1689,1689,2016,9,5,5,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000405600,17049.1
925,925.0,925.0,925,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-20.nc,2016-9-5-10-0,1699,1699,2016,9,5,10,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000408000,17049.2
926,926.0,926.0,926,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-40.nc,2016-9-5-20-0,1719,1719,2016,9,5,20,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000412800,17049.4
927,927.0,927.0,927,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-37.nc,2016-9-5-18-30,1716,1716,2016,9,5,18,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000412080,17049.37
928,928.0,928.0,928,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-35.nc,2016-9-5-17-30,1714,1714,2016,9,5,17,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000411600,17049.35
929,929.0,929.0,929,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-16.nc,2016-9-5-8-0,1695,1695,2016,9,5,8,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000407040,17049.16
930,930.0,930.0,930,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-23.nc,2016-9-5-11-30,1702,1702,2016,9,5,11,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000408720,17049.23
931,931.0,931.0,931,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-04.nc,2016-9-5-2-0,1683,1683,2016,9,5,2,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000404160,17049.04
932,932.0,932.0,932,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-47.nc,2016-9-5-23-30,1726,1726,2016,9,5,23,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000414480,17049.47
933,933.0,933.0,933,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-39.nc,2016-9-5-19-30,1718,1718,2016,9,5,19,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000412560,17049.39
934,934.0,934.0,934,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-14.nc,2016-9-5-7-0,1693,1693,2016,9,5,7,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000406560,17049.14
935,935.0,935.0,935,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-03.nc,2016-9-5-1-30,1682,1682,2016,9,5,1,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000403920,17049.03
936,936.0,936.0,936,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-13.nc,2016-9-5-6-30,1692,1692,2016,9,5,6,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000406320,17049.13
937,937.0,937.0,937,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-46.nc,2016-9-5-23-0,1725,1725,2016,9,5,23,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000414240,17049.46
938,938.0,938.0,938,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-48.nc,2016-9-6-0-0,1727,1727,2016,9,6,0,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000414720,17049.48
939,939.0,939.0,939,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-19.nc,2016-9-5-9-30,1698,1698,2016,9,5,9,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000407760,17049.19
940,940.0,940.0,940,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-26.nc,2016-9-5-13-0,1705,1705,2016,9,5,13,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000409440,17049.26
941,941.0,941.0,941,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-07.nc,2016-9-5-3-30,1686,1686,2016,9,5,3,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000404880,17049.07
942,942.0,942.0,942,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-31.nc,2016-9-5-15-30,1710,1710,2016,9,5,15,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000410640,17049.31
943,943.0,943.0,943,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-29.nc,2016-9-5-14-30,1708,1708,2016,9,5,14,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000410160,17049.29
944,944.0,944.0,944,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-11.nc,2016-9-5-5-30,1690,1690,2016,9,5,5,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000405840,17049.11
945,945.0,945.0,945,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-06.nc,2016-9-5-3-0,1685,1685,2016,9,5,3,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000404640,17049.06
946,946.0,946.0,946,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-15.nc,2016-9-5-7-30,1694,1694,2016,9,5,7,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000406800,17049.15
947,947.0,947.0,947,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-28.nc,2016-9-5-14-0,1707,1707,2016,9,5,14,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000409920,17049.28
948,948.0,948.0,948,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-08.nc,2016-9-5-4-0,1687,1687,2016,9,5,4,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000405120,17049.08
949,949.0,949.0,949,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-24.nc,2016-9-5-12-0,1703,1703,2016,9,5,12,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000408960,17049.24
950,950.0,950.0,950,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-27.nc,2016-9-5-13-30,1706,1706,2016,9,5,13,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000409680,17049.27
951,951.0,951.0,951,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-44.nc,2016-9-5-22-0,1723,1723,2016,9,5,22,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000413760,17049.44
952,952.0,952.0,952,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-12.nc,2016-9-5-6-0,1691,1691,2016,9,5,6,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000406080,17049.12
953,953.0,953.0,953,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-43.nc,2016-9-5-21-30,1722,1722,2016,9,5,21,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000413520,17049.43
954,954.0,954.0,954,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-45.nc,2016-9-5-22-30,1724,1724,2016,9,5,22,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000414000,17049.45
955,955.0,955.0,955,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-42.nc,2016-9-5-21-0,1721,1721,2016,9,5,21,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000413280,17049.42
956,956.0,956.0,956,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-34.nc,2016-9-5-17-0,1713,1713,2016,9,5,17,0,DYAMOND_9216x4608x74_7.5s_4km_4608_0000411360,17049.34
957,957.0,957.0,957,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_09_05/ImageSegTOOCAN_20160905-41.nc,2016-9-5-20-30,1720,1720,2016,9,5,20,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000413040,17049.41
958,958.0,958.0,958,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_27/ImageSegTOOCAN_20160827-25.nc,2016-8-27-12-30,1272,1272,2016,8,27,12,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000305520,17040.25
959,959.0,959.0,959,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_27/ImageSegTOOCAN_20160827-03.nc,2016-8-27-1-30,1250,1250,2016,8,27,1,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000300240,17040.03
960,960.0,960.0,960,data/fiolleau/DYAMOND/TOOCAN/TOOCAN_v2.07/GLOBAL/2016/2016_08_27/ImageSegTOOCAN_20160827-39.nc,2016-8-27-19-30,1286,1286,2016,8,27,19,30,DYAMOND_9216x4608x74_7.5s_4km_4608_0000308880,17040.39
